pid,Number,Name,Type1,Type2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Experience,FinalEvolution,CatchRate,Legendary,Height,Weight,BMI,outterR,innerR,Img
818,675,Pangoro,Fighting,Dark,"['Iron Fist', 'Mold Breaker', 'Scrappy']",95,124,78,69,71,58,495,82.5,1000000,1,65,0,2.1,136,30.8,10.1,2.525,pangoro
819,676,Furfrou,Normal,,['Fur Coat'],75,80,60,65,90,102,472,78.66666667,1000000,1,160,0,1.2,28,19.4,7,1.75,furfrou
820,677,Espurr,Psychic,,"['Infiltrator', 'Keen Eye', 'Own Tempo']",62,48,54,63,60,68,355,59.16666667,1000000,0,190,0,0.3,3.5,38.9,5.1,1.275,espurr
821,678,Meowstic,Psychic,,"['Infiltrator', 'Keen Eye', 'Prankster']",74,48,76,83,81,104,466,77.66666667,1000000,1,75,0,0.6,8.5,23.6,6.2,1.55,meowstic
822,679,Honedge,Steel,Ghost,['No Guard'],45,80,100,35,37,28,325,54.16666667,1000000,0,180,0,0.8,2,3.1,9,2.25,honedge
823,680,Doublade,Steel,Ghost,['No Guard'],59,110,150,45,49,35,448,74.66666667,1000000,0,90,0,0.8,4.5,7,13,3.25,doublade
825,681,Aegislash Shield Form,Steel,Ghost,['Stance Change'],50,70,140,70,140,60,530,88.33333333,1000000,0,45,0,1.7,53,18.3,10.5,2.625,aegislash shield form
824,681,Aegislash Blade Form,Steel,Ghost,['Stance Change'],50,140,70,140,70,60,530,88.33333333,1000000,0,45,0,1.7,53,18.3,10.5,2.625,aegislash blade form
826,682,Spritzee,Fairy,,"['Aroma Veil', 'Healer']",78,52,60,63,65,23,341,56.83333333,1000000,0,200,0,0.2,0.5,12.5,5.6,1.4,spritzee
827,683,Aromatisse,Fairy,,"['Aroma Veil', 'Healer']",101,72,72,99,89,29,462,77,1000000,1,140,0,0.8,15.5,24.2,7.2,1.8,aromatisse
828,684,Swirlix,Fairy,,"['Sweet Veil', 'Unburden']",62,48,66,59,57,49,341,56.83333333,1000000,0,200,0,0.4,3.5,21.9,5.7,1.425,swirlix
829,685,Slurpuff,Fairy,,"['Sweet Veil', 'Unburden']",82,80,86,85,75,72,480,80,1000000,1,140,0,0.8,5,7.8,8.3,2.075,slurpuff
830,686,Inkay,Dark,Psychic,"['Contrary', 'Infiltrator', 'Suction Cups']",53,54,53,37,46,45,288,48,1000000,0,190,0,0.4,3.5,21.9,5.35,1.3375,inkay
831,687,Malamar,Dark,Psychic,"['Contrary', 'Infiltrator', 'Suction Cups']",86,92,88,68,75,73,482,80.33333333,1000000,1,80,0,1.5,47,20.9,9,2.25,malamar
832,688,Binacle,Rock,Water,"['Pickpocket', 'Sniper', 'Tough Claws']",42,52,67,39,56,50,306,51,1000000,0,120,0,0.5,31,124,5.95,1.4875,binacle
833,689,Barbaracle,Rock,Water,"['Pickpocket', 'Sniper', 'Tough Claws']",72,105,115,54,86,68,500,83.33333333,1000000,1,45,0,1.3,96,56.8,11,2.75,barbaracle
834,690,Skrelp,Poison,Water,"['Adaptability', 'Poison Point', 'Poison Touch']",50,60,60,60,60,30,320,53.33333333,1000000,0,225,0,0.5,7.3,29.2,6,1.5,skrelp
835,691,Dragalge,Poison,Dragon,"['Adaptability', 'Poison Point', 'Poison Touch']",65,75,90,97,123,44,494,82.33333333,1000000,1,55,0,1.8,81.5,25.2,8.25,2.0625,dragalge
186,692,Clauncher,Water,,['Mega Launcher'],50,53,62,58,63,44,330,55,1250000,0,225,0,0.5,8.3,33.2,5.75,1.4375,clauncher
187,693,Clawitzer,Water,,['Mega Launcher'],71,73,88,120,89,59,500,83.33333333,1250000,1,55,0,1.3,35.3,20.9,8.05,2.0125,clawitzer
836,694,Helioptile,Electric,Normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",44,38,33,61,43,70,289,48.16666667,1000000,0,190,0,0.5,6,24,3.55,0.8875,helioptile
837,695,Heliolisk,Electric,Normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",62,55,52,109,94,109,481,80.16666667,1000000,1,75,0,1,21,21,5.35,1.3375,heliolisk
838,696,Tyrunt,Rock,Dragon,"['Strong Jaw', 'Sturdy']",58,89,77,45,45,48,362,60.33333333,1000000,0,45,0,0.8,26,40.6,8.3,2.075,tyrunt
839,697,Tyrantrum,Rock,Dragon,"['Rock Head', 'Strong Jaw']",82,121,119,69,59,71,521,86.83333333,1000000,1,45,0,2.5,270,43.2,12,3,tyrantrum
840,698,Amaura,Rock,Ice,"['Refrigerate', 'Snow Warning']",77,59,50,67,63,46,362,60.33333333,1000000,0,45,0,1.3,25.2,14.9,5.45,1.3625,amaura
841,699,Aurorus,Rock,Ice,"['Refrigerate', 'Snow Warning']",123,77,72,99,92,58,521,86.83333333,1000000,1,45,0,2.7,225,30.9,7.45,1.8625,aurorus
842,700,Sylveon,Fairy,,"['Cute Charm', 'Pixilate']",95,65,65,110,130,60,525,87.5,1000000,1,45,0,1,23.5,23.5,6.5,1.625,sylveon
843,701,Hawlucha,Fighting,Flying,"['Limber', 'Mold Breaker', 'Unburden']",78,92,75,74,63,118,500,83.33333333,1000000,1,100,0,0.8,21.5,33.6,8.35,2.0875,hawlucha
844,702,Dedenne,Electric,Fairy,"['Cheek Pouch', 'Pickup', 'Plus']",67,58,57,81,67,101,431,71.83333333,1000000,1,180,0,0.2,2.2,55,5.75,1.4375,dedenne
188,703,Carbink,Rock,Fairy,"['Clear Body', 'Sturdy']",50,50,150,50,150,50,500,83.33333333,1250000,1,60,0,0.3,5.7,63.3,10,2.5,carbink
189,704,Goomy,Dragon,,"['Gooey', 'Hydration', 'Sap Sipper']",45,50,35,55,75,40,300,50,1250000,0,45,0,0.3,2.8,31.1,4.25,1.0625,goomy
190,705,Sliggoo,Dragon,,"['Gooey', 'Hydration', 'Sap Sipper']",68,75,53,83,113,60,452,75.33333333,1250000,0,45,0,0.8,17.5,27.3,6.4,1.6,sliggoo
191,706,Goodra,Dragon,,"['Gooey', 'Hydration', 'Sap Sipper']",90,100,70,110,150,80,600,100,1250000,1,45,0,2,150.5,37.6,8.5,2.125,goodra
995,707,Klefki,Steel,Fairy,"['Magician', 'Prankster']",57,80,91,80,87,75,470,78.33333333,800000,1,75,0,0.2,3,75,8.55,2.1375,klefki
845,708,Phantump,Ghost,Grass,"['Frisk', 'Harvest', 'Natural Cure']",43,70,48,50,60,38,309,51.5,1000000,0,120,0,0.4,7,43.8,5.9,1.475,phantump
846,709,Trevenant,Ghost,Grass,"['Frisk', 'Harvest', 'Natural Cure']",85,110,76,65,82,56,474,79,1000000,1,60,0,1.5,71,31.6,9.3,2.325,trevenant
847,710,Small Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",44,66,70,44,55,56,335,55.83333333,1000000,0,120,0,0.3,3.5,38.9,6.8,1.7,small size pumpkaboo
850,710,Average Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",49,66,70,44,55,51,335,55.83333333,1000000,0,120,0,0.4,5,31.3,6.8,1.7,average size pumpkaboo
848,710,Large Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",54,66,70,44,55,46,335,55.83333333,1000000,0,120,0,0.5,7.5,30,6.8,1.7,large size pumpkaboo
849,710,Super Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",59,66,70,44,55,41,335,55.83333333,1000000,0,120,0,0.8,15,23.4,6.8,1.7,super size pumpkaboo
852,711,Small Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",55,85,122,58,75,99,494,82.33333333,1000000,0,60,0,0.7,9.5,19.4,10.35,2.5875,small size gourgeist
853,711,Average Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",65,90,122,58,75,84,494,82.33333333,1000000,0,60,0,0.9,12.5,15.4,10.6,2.65,average size gourgeist
854,711,Large Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",75,95,122,58,75,69,494,82.33333333,1000000,0,60,0,1.1,14,11.6,10.85,2.7125,large size gourgeist
851,711,Super Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",85,100,122,58,75,54,494,82.33333333,1000000,0,60,0,1.7,39,13.5,11.1,2.775,super size gourgeist
855,712,Bergmite,Ice,,"['Ice Body', 'Own Tempo', 'Sturdy']",55,69,85,32,35,28,304,50.66666667,1000000,0,190,0,1,99.5,99.5,7.7,1.925,bergmite
856,713,Avalugg,Ice,,"['Ice Body', 'Own Tempo', 'Sturdy']",95,117,184,44,46,28,514,85.66666667,1000000,1,55,0,2,505,126.3,15.05,3.7625,avalugg
857,714,Noibat,Flying,Dragon,"['Frisk', 'Infiltrator', 'Telepathy']",40,30,35,45,40,55,245,40.83333333,1000000,0,190,0,0.5,8,32,3.25,0.8125,noibat
858,715,Noivern,Flying,Dragon,"['Frisk', 'Infiltrator', 'Telepathy']",85,70,80,97,80,123,535,89.16666667,1000000,1,45,0,1.5,85,37.8,7.5,1.875,noivern
192,716,Xerneas,Fairy,,['Fairy Aura'],126,131,95,131,98,99,680,113.3333333,1250000,1,45,1,3,215,23.9,11.3,2.825,xerneas
193,717,Yveltal,Dark,Flying,['Dark Aura'],126,131,95,131,98,99,680,113.3333333,1250000,1,45,1,5.8,203,6,11.3,2.825,yveltal
195,718,Zygarde,Dragon,Ground,['Aura Break'],108,100,121,81,95,95,600,100,1250000,1,3,1,5,305,12.2,11.05,2.7625,zygarde
194,718,Zygarde 10%,Dragon,Ground,"['Aura Break', 'Power Construct']",54,100,71,61,85,115,486,81,1250000,1,3,1,1.2,33.5,23.3,8.55,2.1375,zygarde 10%
196,718,Zygarde Complete,Dragon,Ground,"['Aura Break', 'Power Construct']",216,100,121,91,95,85,708,118,1250000,1,3,1,4.5,610,30.1,11.05,2.7625,zygarde complete
198,719,Mega Diancie,Rock,Fairy,['Magic Bounce'],50,160,110,160,110,110,700,116.6666667,1250000,1,3,1,1.1,27.8,23,13.5,3.375,mega diancie
197,719,Diancie,Rock,Fairy,['Clear Body'],50,100,150,100,150,50,600,100,1250000,1,3,1,0.7,8.8,18,12.5,3.125,diancie
199,720,Hoopa,Psychic,Ghost,['Magician'],80,110,60,150,130,70,600,100,1250000,1,3,1,0.5,9,36,8.5,2.125,hoopa
200,720,Hoopa Unbound,Psychic,Dark,['Magician'],80,160,60,170,130,80,680,113.3333333,1250000,1,3,1,6.5,490,11.6,11,2.75,hoopa unbound
201,721,Volcanion,Fire,Water,['Water Absorb'],80,110,120,130,90,70,600,100,1250000,1,3,1,1.7,195,67.5,11.5,2.875,volcanion
480,722,Rowlet,Grass,Flying,"['Long Reach', 'Overgrow']",68,55,55,50,50,42,320,53.33333333,1059860,0,45,0,0.3,1.5,16.7,5.5,1.375,rowlet
481,723,Dartrix,Grass,Flying,"['Long Reach', 'Overgrow']",78,75,75,70,70,52,420,70,1059860,0,45,0,0.7,16,32.7,7.5,1.875,dartrix
482,724,Decidueye,Grass,Ghost,"['Long Reach', 'Overgrow']",78,107,75,100,100,70,530,88.33333333,1059860,1,45,0,1.6,36.6,14.3,9.1,2.275,decidueye
483,725,Litten,Fire,,"['Blaze', 'Intimidate']",45,65,40,60,40,70,320,53.33333333,1059860,0,45,0,0.4,4.3,26.9,5.25,1.3125,litten
484,726,Torracat,Fire,,"['Blaze', 'Intimidate']",65,85,50,80,50,90,420,70,1059860,0,45,0,0.7,25,51,6.75,1.6875,torracat
485,727,Incineroar,Fire,Dark,"['Blaze', 'Intimidate']",95,115,90,80,90,60,530,88.33333333,1059860,1,45,0,1.8,83,25.6,10.25,2.5625,incineroar
486,728,Popplio,Water,,"['Liquid Voice', 'Torrent']",50,54,54,66,56,40,320,53.33333333,1059860,0,45,0,0.4,7.5,46.9,5.4,1.35,popplio
487,729,Brionne,Water,,"['Liquid Voice', 'Torrent']",60,69,69,91,81,50,420,70,1059860,0,45,0,0.6,17.5,48.6,6.9,1.725,brionne
488,730,Primarina,Water,Fairy,"['Liquid Voice', 'Torrent']",80,74,74,126,116,60,530,88.33333333,1059860,1,45,0,1.8,44,13.6,7.4,1.85,primarina
859,731,Pikipek,Normal,Flying,"['Keen Eye', 'Pickup', 'Skill Link']",35,75,30,30,30,65,265,44.16666667,1000000,0,255,0,0.3,1.2,13.3,5.25,1.3125,pikipek
860,732,Trumbeak,Normal,Flying,"['Keen Eye', 'Pickup', 'Skill Link']",55,85,50,40,50,75,355,59.16666667,1000000,0,120,0,0.6,14.8,41.1,6.75,1.6875,trumbeak
861,733,Toucannon,Normal,Flying,"['Keen Eye', 'Sheer Force', 'Skill Link']",80,120,75,75,75,60,485,80.83333333,1000000,1,45,0,1.1,26,21.5,9.75,2.4375,toucannon
862,734,Yungoos,Normal,,"['Adaptability', 'Stakeout', 'Strong Jaw']",48,70,30,30,30,45,253,42.16666667,1000000,0,255,0,0.4,6,37.5,5,1.25,yungoos
863,735,Gumshoos,Normal,,"['Adaptability', 'Stakeout', 'Strong Jaw']",88,110,60,55,60,45,418,69.66666667,1000000,1,127,0,0.7,14.2,29,8.5,2.125,gumshoos
864,736,Grubbin,Bug,,['Swarm'],47,62,45,55,45,46,300,50,1000000,0,255,0,0.4,4.4,27.5,5.35,1.3375,grubbin
865,737,Charjabug,Bug,Electric,['Battery'],57,82,95,55,75,36,400,66.66666667,1000000,0,120,0,0.5,10.5,42,8.85,2.2125,charjabug
866,738,Vikavolt,Bug,Electric,['Levitate'],77,70,90,145,75,43,500,83.33333333,1000000,1,45,0,1.5,45,20,8,2,vikavolt
867,739,Crabrawler,Fighting,,"['Anger Point', 'Hyper Cutter', 'Iron Fist']",47,82,57,42,47,63,338,56.33333333,1000000,0,225,0,0.6,7,19.4,6.95,1.7375,crabrawler
868,740,Crabominable,Fighting,Ice,"['Anger Point', 'Hyper Cutter', 'Iron Fist']",97,132,77,62,67,43,478,79.66666667,1000000,1,60,0,1.7,180,62.3,10.45,2.6125,crabominable
871,741,Oricorio Baile Style,Fire,Flying,['Dancer'],75,70,70,98,70,93,476,79.33333333,1000000,1,45,0,0.6,3.4,9.4,7,1.75,oricorio baile style
872,741,Oricorio Pom-Pom Style,Electric,Flying,['Dancer'],75,70,70,98,70,93,476,79.33333333,1000000,1,45,0,0.6,3.4,9.4,7,1.75,oricorio pom-pom style
869,741,Oricorio Pa'u Style,Psychic,Flying,['Dancer'],75,70,70,98,70,93,476,79.33333333,1000000,1,45,0,0.6,3.4,9.4,7,1.75,oricorio pa'u style
870,741,Oricorio Sensu Style,Ghost,Flying,['Dancer'],75,70,70,98,70,93,476,79.33333333,1000000,1,45,0,0.6,3.4,9.4,7,1.75,oricorio sensu style
873,742,Cutiefly,Bug,Fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",40,45,40,55,40,84,304,50.66666667,1000000,0,190,0,0.1,0.2,20,4.25,1.0625,cutiefly
874,743,Ribombee,Bug,Fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",60,55,60,95,70,124,464,77.33333333,1000000,1,75,0,0.2,0.5,12.5,5.75,1.4375,ribombee
875,744,Rockruff,Rock,,"['Keen Eye', 'Steadfast', 'Vital Spirit']",45,65,40,30,40,60,280,46.66666667,1000000,0,190,0,0.5,9.2,36.8,5.25,1.3125,rockruff
876,745,Lycanroc,Rock,,"['Keen Eye', 'Sand Rush', 'Steadfast']",75,115,65,55,65,112,487,81.16666667,1000000,0,90,0,0.8,25,39.1,9,2.25,lycanroc
878,745,Lycanroc Midnight,Rock,,"['Keen Eye', 'No Guard', 'Vital Spirit']",85,115,75,55,75,82,487,81.16666667,1000000,0,90,0,1.1,25,20.7,9.5,2.375,lycanroc midnight
877,745,Lycanroc Dusk,Rock,,['Tough Claws'],75,117,65,55,65,110,487,81.16666667,1000000,0,90,0,0.8,25,39.1,9.1,2.275,lycanroc dusk
996,746,Wishiwashi,Water,,['Schooling'],45,20,20,25,25,40,175,29.16666667,800000,0,60,0,0.2,0.3,7.5,2,0.5,wishiwashi
997,746,Wishiwashi School,Water,,['Schooling'],45,140,130,140,135,30,620,103.3333333,800000,0,60,0,8.2,78.6,1.2,13.5,3.375,wishiwashi school
879,747,Mareanie,Poison,Water,"['Limber', 'Merciless', 'Regenerator']",50,53,62,43,52,45,305,50.83333333,1000000,0,190,0,0.4,8,50,5.75,1.4375,mareanie
880,748,Toxapex,Poison,Water,"['Limber', 'Merciless', 'Regenerator']",50,63,152,53,142,35,495,82.5,1000000,1,75,0,0.7,14.5,29.6,10.75,2.6875,toxapex
881,749,Mudbray,Ground,,"['Inner Focus', 'Own Tempo', 'Stamina']",70,100,70,45,55,45,385,64.16666667,1000000,0,190,0,1,110,110,8.5,2.125,mudbray
882,750,Mudsdale,Ground,,"['Inner Focus', 'Own Tempo', 'Stamina']",100,125,100,55,85,35,500,83.33333333,1000000,1,60,0,2.5,920,147.2,11.25,2.8125,mudsdale
883,751,Dewpider,Water,Bug,"['Water Absorb', 'Water Bubble']",38,40,52,40,72,27,269,44.83333333,1000000,0,200,0,0.3,4,44.4,4.6,1.15,dewpider
884,752,Araquanid,Water,Bug,"['Water Absorb', 'Water Bubble']",68,70,92,50,132,42,454,75.66666667,1000000,1,100,0,1.8,82,25.3,8.1,2.025,araquanid
885,753,Fomantis,Grass,,"['Contrary', 'Leaf Guard']",40,55,35,50,35,35,250,41.66666667,1000000,0,190,0,0.3,1.5,16.7,4.5,1.125,fomantis
886,754,Lurantis,Grass,,"['Contrary', 'Leaf Guard']",70,105,90,80,90,45,480,80,1000000,1,75,0,0.9,18.5,22.8,9.75,2.4375,lurantis
887,755,Morelull,Grass,Fairy,"['Effect Spore', 'Illuminate', 'Rain Dish']",40,35,55,65,75,15,285,47.5,1000000,0,190,0,0.2,1.5,37.5,4.5,1.125,morelull
888,756,Shiinotic,Grass,Fairy,"['Effect Spore', 'Illuminate', 'Rain Dish']",60,45,80,90,100,30,405,67.5,1000000,1,75,0,1,11.5,11.5,6.25,1.5625,shiinotic
889,757,Salandit,Poison,Fire,"['Corrosion', 'Oblivious']",48,44,40,71,40,77,320,53.33333333,1000000,0,120,0,0.6,4.8,13.3,4.2,1.05,salandit
890,758,Salazzle,Poison,Fire,"['Corrosion', 'Oblivious']",68,64,60,111,60,117,480,80,1000000,1,45,0,1.2,22.2,15.4,6.2,1.55,salazzle
891,759,Stufful,Normal,Fighting,"['Cute Charm', 'Fluffy', 'Klutz']",70,75,50,45,50,50,340,56.66666667,1000000,0,140,0,0.5,6.8,27.2,6.25,1.5625,stufful
892,760,Bewear,Normal,Fighting,"['Fluffy', 'Klutz', 'Unnerve']",120,125,80,55,60,60,500,83.33333333,1000000,1,70,0,2.1,135,30.6,10.25,2.5625,bewear
489,761,Bounsweet,Grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",42,30,38,30,38,32,210,35,1059860,0,235,0,0.3,3.2,35.6,3.4,0.85,bounsweet
490,762,Steenee,Grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",52,40,48,40,48,62,290,48.33333333,1059860,0,120,0,0.7,8.2,16.7,4.4,1.1,steenee
491,763,Tsareena,Grass,,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",72,120,98,50,98,72,510,85,1059860,1,45,0,1.2,21.4,14.9,10.9,2.725,tsareena
998,764,Comfey,Fairy,,"['Flower Veil', 'Natural Cure', 'Triage']",51,52,90,82,110,100,485,80.83333333,800000,1,60,0,0.1,0.3,30,7.1,1.775,comfey
202,765,Oranguru,Normal,Psychic,"['Inner Focus', 'Symbiosis', 'Telepathy']",90,60,80,90,110,60,490,81.66666667,1250000,1,45,0,1.5,76,33.8,7,1.75,oranguru
203,766,Passimian,Fighting,,"['Defiant', 'Receiver']",100,120,90,40,60,80,490,81.66666667,1250000,1,45,0,2,82.8,20.7,10.5,2.625,passimian
893,767,Wimpod,Bug,Water,['Wimp Out'],25,35,40,20,30,80,230,38.33333333,1000000,0,90,0,0.5,12,48,3.75,0.9375,wimpod
894,768,Golisopod,Bug,Water,['Emergency Exit'],75,125,140,60,90,40,530,88.33333333,1000000,1,45,0,2,108,27,13.25,3.3125,golisopod
895,769,Sandygast,Ghost,Ground,"['Sand Veil', 'Water Compaction']",55,55,80,70,45,15,320,53.33333333,1000000,0,140,0,0.5,70,280,6.75,1.6875,sandygast
896,770,Palossand,Ghost,Ground,"['Sand Veil', 'Water Compaction']",85,75,110,100,75,35,480,80,1000000,1,60,0,1.3,250,147.9,9.25,2.3125,palossand
999,771,Pyukumuku,Water,,"['Innards Out', 'Unaware']",55,60,130,30,130,5,410,68.33333333,800000,1,60,0,0.3,1.2,13.3,9.5,2.375,pyukumuku
204,772,Type: Null,Normal,,['Battle Armor'],95,95,95,95,95,59,534,89,1250000,0,3,1,1.9,120.5,33.4,9.5,2.375,type: null
205,773,Silvally,Normal,,['RKS System'],95,95,95,95,95,95,570,95,1250000,1,3,1,2.3,100.5,19,9.5,2.375,silvally
492,774,Minior Meteor Form,Rock,Flying,['Shields Down'],60,60,100,60,100,60,440,73.33333333,1059860,0,30,0,0.3,40,444.4,8,2,minior meteor form
493,774,Minior Core Form,Rock,Flying,['Shields Down'],60,100,60,100,60,120,500,83.33333333,1059860,0,30,0,0.3,0.3,3.3,8,2,minior core form
206,775,Komala,Normal,,['Comatose'],65,115,65,75,95,65,480,80,1250000,1,45,0,0.4,19.9,124.4,9,2.25,komala
897,776,Turtonator,Fire,Dragon,['Shell Armor'],60,78,135,91,85,36,485,80.83333333,1000000,1,70,0,2,212,53,10.65,2.6625,turtonator
898,777,Togedemaru,Electric,Steel,"['Iron Barbs', 'Lightning Rod', 'Sturdy']",65,98,63,40,73,96,435,72.5,1000000,1,180,0,0.3,3.3,36.7,8.05,2.0125,togedemaru
899,778,Mimikyu,Ghost,Fairy,['Disguise'],55,90,80,50,105,96,476,79.33333333,1000000,1,45,0,0.2,0.7,17.5,8.5,2.125,mimikyu
900,779,Bruxish,Water,Psychic,"['Dazzling', 'Strong Jaw', 'Wonder Skin']",68,105,70,70,70,92,475,79.16666667,1000000,1,80,0,0.9,19,23.5,8.75,2.1875,bruxish
901,780,Drampa,Normal,Dragon,"['Berserk', 'Cloud Nine', 'Sap Sipper']",78,60,85,135,91,36,485,80.83333333,1000000,1,70,0,3,185,20.6,7.25,1.8125,drampa
902,781,Dhelmise,Ghost,Grass,['Steelworker'],70,131,100,86,90,40,517,86.16666667,1000000,1,25,0,3.9,210,13.8,11.55,2.8875,dhelmise
207,782,Jangmo-o,Dragon,,"['Bulletproof', 'Overcoat', 'Soundproof']",45,55,65,45,45,45,300,50,1250000,0,45,0,0.6,29.7,82.5,6,1.5,jangmo-o
208,783,Hakamo-o,Dragon,Fighting,"['Bulletproof', 'Overcoat', 'Soundproof']",55,75,90,65,70,65,420,70,1250000,0,45,0,1.2,47,32.6,8.25,2.0625,hakamo-o
209,784,Kommo-o,Dragon,Fighting,"['Bulletproof', 'Overcoat', 'Soundproof']",75,110,125,100,105,85,600,100,1250000,1,45,0,1.6,78.2,30.5,11.75,2.9375,kommo-o
210,785,Tapu Koko,Electric,Fairy,"['Electric Surge', 'Telepathy']",70,115,85,95,75,130,570,95,1250000,1,3,1,1.8,20.5,6.3,10,2.5,tapu koko
211,786,Tapu Lele,Psychic,Fairy,"['Psychic Surge', 'Telepathy']",70,85,75,130,115,95,570,95,1250000,1,3,1,1.2,18.6,12.9,8,2,tapu lele
212,787,Tapu Bulu,Grass,Fairy,"['Grassy Surge', 'Telepathy']",70,130,115,85,95,75,570,95,1250000,1,3,1,1.9,45.5,12.6,12.25,3.0625,tapu bulu
213,788,Tapu Fini,Water,Fairy,"['Misty Surge', 'Telepathy']",70,75,115,95,130,85,570,95,1250000,1,3,1,1.3,21.2,12.5,9.5,2.375,tapu fini
214,789,Cosmog,Psychic,,['Unaware'],43,29,31,29,31,37,200,33.33333333,1250000,0,45,1,0.2,0.1,2.5,3,0.75,cosmog
215,790,Cosmoem,Psychic,,['Sturdy'],43,29,131,29,131,37,400,66.66666667,1250000,0,45,1,0.1,999.9,99990,8,2,cosmoem
216,791,Solgaleo,Psychic,Steel,['Full Metal Body'],137,137,107,113,89,97,680,113.3333333,1250000,1,45,1,3.4,230,19.9,12.2,3.05,solgaleo
217,792,Lunala,Psychic,Ghost,['Shadow Shield'],137,113,89,137,107,97,680,113.3333333,1250000,1,45,1,4,120,7.5,10.1,2.525,lunala
218,793,Nihilego,Rock,Poison,['Beast Boost'],109,53,47,127,131,103,570,95,1250000,1,45,1,1.2,55.5,38.5,5,1.25,nihilego
219,794,Buzzwole,Bug,Fighting,['Beast Boost'],107,139,139,53,53,79,570,95,1250000,1,45,1,2.4,333.6,57.9,13.9,3.475,buzzwole
220,795,Pheromosa,Bug,Fighting,['Beast Boost'],71,137,37,137,37,151,570,95,1250000,1,45,1,1.8,25,7.7,8.7,2.175,pheromosa
221,796,Xurkitree,Electric,,['Beast Boost'],83,89,71,173,71,83,570,95,1250000,1,45,1,3.8,100,6.9,8,2,xurkitree
222,797,Celesteela,Steel,Flying,['Beast Boost'],97,101,103,107,101,61,570,95,1250000,1,45,1,9.2,999.9,11.8,10.2,2.55,celesteela
223,798,Kartana,Grass,Steel,['Beast Boost'],59,181,131,59,31,109,570,95,1250000,1,45,1,0.3,0.1,1.1,15.6,3.9,kartana
224,799,Guzzlord,Dark,Dragon,['Beast Boost'],223,101,53,97,53,43,570,95,1250000,1,45,1,5.5,888,29.4,7.7,1.925,guzzlord
228,800,Necrozma,Psychic,,['Prism Armor'],97,107,101,127,89,79,600,100,1250000,1,255,1,2.4,230,39.9,10.4,2.6,necrozma
227,800,Dusk Mane Necrozma,Psychic,Steel,['Prism Armor'],97,157,127,113,109,77,680,113.3333333,1250000,1,255,1,3.8,460,31.9,14.2,3.55,dusk mane necrozma
225,800,Dawn Wings Necrozma,Psychic,Ghost,['Prism Armor'],97,113,109,157,127,77,680,113.3333333,1250000,1,255,1,4.2,350,19.8,11.1,2.775,dawn wings necrozma
226,800,Ultra Necrozma,Psychic,Dragon,['Prism Armor'],97,167,97,167,97,129,754,125.6666667,1250000,1,255,1,7.5,230,4.1,13.2,3.3,ultra necrozma
229,801,Magearna,Steel,Fairy,['Soul-Heart'],80,95,115,130,115,65,600,100,1250000,1,3,1,1,80.5,80.5,10.5,2.625,magearna
230,802,Marshadow,Fighting,Ghost,['Technician'],90,125,80,90,90,125,600,100,1250000,1,3,1,0.7,22.2,45.3,10.25,2.5625,marshadow
231,803,Poipole,Poison,,['Beast Boost'],67,73,67,73,67,73,420,70,1250000,0,45,1,0.6,1.8,5,7,1.75,poipole
232,804,Naganadel,Poison,Dragon,['Beast Boost'],73,73,73,127,73,121,540,90,1250000,1,45,1,3.6,150,11.6,7.3,1.825,naganadel
233,805,Stakataka,Rock,Steel,['Beast Boost'],61,131,211,53,101,13,570,95,1250000,1,30,1,5.5,820,27.1,17.1,4.275,stakataka
234,806,Blacephalon,Fire,Ghost,['Beast Boost'],53,127,53,151,79,107,570,95,1250000,1,30,1,1.8,13,4,9,2.25,blacephalon
235,807,Zeraora,Electric,,['Volt Absorb'],88,112,75,102,80,143,600,100,1250000,1,3,1,1.5,44.5,19.8,9.35,2.3375,zeraora
236,808,Meltan,Steel,,['Magnet Pull'],46,65,65,55,35,34,300,50,1250000,0,3,1,0.2,8,200,6.5,1.625,meltan
237,809,Melmetal,Steel,,['Iron Fist'],135,143,143,80,65,34,600,100,1250000,1,3,1,2.5,800,128,14.3,3.575,melmetal
494,810,Grookey,Grass,,"['Grassy Surge', 'Overgrow']",50,65,50,40,40,65,310,51.66666667,1059860,0,45,0,0.3,5,55.6,5.75,1.4375,grookey
